Unnamed: 0,CustomerID,Age,Gender,Income,CampaignChannel,CampaignType,AdSpend,ClickThroughRate,ConversionRate,WebsiteVisits,PagesPerVisit,TimeOnSite,SocialShares,EmailOpens,EmailClicks,PreviousPurchases,LoyaltyPoints,AdvertisingPlatform,AdvertisingTool,Conversion
2495,CUST2496,18-21,0,122138-131421,linkedin ads,Conversion,2758.0385344403167,0.15161233411459,0.1671062211627654,19,2.88120401015987,7.341678162651847,54,14-15,4,0-4,3777,isConfid,isConfid,1
3450,CUST3451,18-21,1,122138-131421,zoho,Awareness,5920.951946568777,0.1445045393681702,0.0419175780843125,24,7.809990983716496,1.2958258059052503,43,14-15,2,5-9,514,isConfid,isConfid,1
1453,CUST1454,18-21,1,131422-140705,linkedin,Retention,551.4841550402879,0.2223382711714567,0.0428909277579403,28,5.622872676451091,2.970947646168624,86,4-5,1,5-9,1803,isConfid,isConfid,0
1679,CUST1680,18-21,0,131422-140705,baidu,Conversion,4220.208432387616,0.0171543931082046,0.1297599801159335,48,8.985998450783597,12.229656793207292,92,4-5,1,0-4,1472,isConfid,isConfid,1
2272,CUST2273,18-21,1,131422-140705,tiktok,Retention,6546.33698563393,0.2224156834671037,0.0948491072071282,3,5.405201934844707,6.612609579653552,10,4-5,3,0-4,4785,isConfid,isConfid,1
5579,CUST5580,18-21,1,131422-140705,google ads,Consideration,9556.380756794368,0.2402772496970465,0.1955610140802431,32,7.452024591854662,1.6573364244129227,24,4-5,3,5-9,473,isConfid,isConfid,1
5000,CUST5001,18-21,1,131422-140705,facebook ads,Retention,8561.326595449264,0.0665801548958457,0.0164929659685834,46,8.115942114855832,14.766659043124838,1,18-19,9,5-9,4633,isConfid,isConfid,1
6226,CUST6227,18-21,0,131422-140705,twitter,Conversion,6288.466566683306,0.058784189760858,0.1706253150726245,5,7.505044858625781,9.199423789200903,55,18-19,2,5-9,1348,isConfid,isConfid,1
4406,CUST4407,18-21,0,131422-140705,whatsapp,Conversion,1573.2321333776597,0.0921823382751107,0.1191119645898294,43,2.342230927649582,11.141779853687805,67,2-3,9,0-4,3826,isConfid,isConfid,1
5610,CUST5611,18-21,1,131422-140705,linkedin ads,Conversion,8227.085979815907,0.0222714448818294,0.0577155442421151,44,6.782841832778747,4.800839415312024,11,2-3,7,0-4,3569,isConfid,isConfid,1
6555,CUST6556,18-21,1,131422-140705,blog,Consideration,1399.4556491148771,0.0861125448927971,0.1926147584391624,22,5.438475685100845,7.397865062717574,24,2-3,6,5-9,833,isConfid,isConfid,1
3435,CUST3436,18-21,0,131422-140705,twitter ads,Awareness,7505.9745754248015,0.2356784850293874,0.1771296348483854,41,2.5298715447335094,2.762412746312763,46,2-3,8,5-9,1036,isConfid,isConfid,1
2769,CUST2770,18-21,0,131422-140705,facebook ads,Retention,8210.97634399246,0.237388591860501,0.1567074577604269,1,7.700190206124379,1.608295655235402,38,2-3,7,5-9,4064,isConfid,isConfid,1
2379,CUST2380,18-21,0,131422-140705,tiktok,Consideration,6807.79780964605,0.096855626447985,0.0460112215555045,32,5.627375721807982,11.862457726372222,74,8-9,3,0-4,4987,isConfid,isConfid,1
3694,CUST3695,18-21,0,131422-140705,yahoo,Conversion,3176.529390696265,0.2216110097069656,0.1696627713573587,26,7.131175076626712,4.225708887847203,37,8-9,1,5-9,1489,isConfid,isConfid,1
5338,CUST5339,18-21,1,131422-140705,tiktok,Conversion,5738.810719807434,0.2744478783808992,0.1060013031619072,15,9.442835323527136,11.951810569027012,52,8-9,3,0-4,2439,isConfid,isConfid,1
5341,CUST5342,18-21,1,131422-140705,yahoo,Awareness,6930.380342445776,0.2713545113340807,0.1500726128254904,16,6.831820117178909,9.38586542280507,33,8-9,1,5-9,2012,isConfid,isConfid,1
6552,CUST6553,18-21,0,131422-140705,blog,Retention,3856.147300418541,0.0155134652797969,0.0735422439211735,26,3.33581629463954,8.262160971673545,32,8-9,3,5-9,4511,isConfid,isConfid,1
1911,CUST1912,18-21,1,131422-140705,partner site,Awareness,5108.604899245704,0.0230299864380598,0.1944772583125047,29,6.1513073902046935,6.45025533917937,49,8-9,0,0-4,2740,isConfid,isConfid,1
4681,CUST4682,18-21,0,131422-140705,facebook ads,Awareness,762.2843482822627,0.154884292474056,0.0490258296890991,31,3.160936371208209,10.379347057874584,71,18-19,7,0-4,3673,isConfid,isConfid,1
295,CUST0296,18-21,1,131422-140705,tiktok,Consideration,773.0348584295608,0.1425238483312517,0.0961625737723994,11,6.310199291613829,4.721560393845161,71,6-7,7,5-9,184,isConfid,isConfid,1
1864,CUST1865,18-21,0,131422-140705,linkedin,Consideration,1064.548655870451,0.2642002513332466,0.1265207195210866,13,6.121664747498511,7.332195043628244,73,6-7,7,0-4,4827,isConfid,isConfid,1
3638,CUST3639,18-21,0,131422-140705,news portal,Conversion,4685.648946645596,0.2282227392723303,0.0589908419474195,15,4.836551511366613,8.67545140693648,49,6-7,3,5-9,162,isConfid,isConfid,1
3903,CUST3904,18-21,1,131422-140705,yahoo,Consideration,6996.876331807396,0.246888440890957,0.1897589752583181,5,8.893581699994463,2.608425130757775,55,6-7,1,0-4,4586,isConfid,isConfid,1
4454,CUST4455,18-21,0,131422-140705,baidu,Awareness,1881.6082136322384,0.1293250207514706,0.2012123929748385,27,7.5460408580399,4.124350215401289,61,6-7,3,0-4,4486,isConfid,isConfid,1
5614,CUST5615,18-21,0,131422-140705,google,Awareness,2480.95991902542,0.2617763652773254,0.09900131414037,6,1.5377883152487686,2.2786574480913058,37,6-7,8,0-4,62,isConfid,isConfid,0
5960,CUST5961,18-21,1,131422-140705,linkedin ads,Awareness,9979.972706018214,0.1551514196035036,0.1924409013064038,38,3.447187191684417,4.4087078130374,39,6-7,5,5-9,1669,isConfid,isConfid,1
1118,CUST1119,18-21,1,131422-140705,yahoo,Awareness,6433.514789436737,0.1798322691038825,0.0733894530055013,48,4.746868542382759,14.067389232035776,96,6-7,2,5-9,3257,isConfid,isConfid,1
6417,CUST6418,18-21,0,131422-140705,baidu,Awareness,6369.421866813395,0.2826048284099294,0.11938331467501,39,2.045582003785556,10.79659997458187,37,6-7,5,0-4,3635,isConfid,isConfid,1
6933,CUST6934,18-21,1,131422-140705,duckduckgo,Consideration,7890.100528295669,0.2163961176661291,0.176595029444491,32,3.745937132836835,11.996260181833629,46,6-7,9,5-9,1519,isConfid,isConfid,1
7668,CUST7669,18-21,1,131422-140705,tiktok,Conversion,3279.466447634199,0.0395516332409483,0.0809908087803141,6,5.891066821253737,9.287415224425448,36,6-7,0,0-4,4414,isConfid,isConfid,0
4123,CUST4124,18-21,0,131422-140705,gmail,Conversion,7078.836184366617,0.0186465092898688,0.0635867164367705,9,8.784482835924054,2.81977475776403,51,18-19,3,0-4,159,isConfid,isConfid,1
1384,CUST1385,18-21,0,131422-140705,bing ads,Awareness,8638.968333204597,0.0966199647707594,0.1668955882977275,20,5.760296950023128,4.751298347301294,25,18-19,9,5-9,778,isConfid,isConfid,1
1410,CUST1411,18-21,1,131422-140705,bing ads,Conversion,562.6638332898098,0.0336179698449306,0.0583384119822166,34,7.808939726081087,5.952182292593207,52,12-13,2,0-4,4688,isConfid,isConfid,1
1973,CUST1974,18-21,1,131422-140705,outlook,Conversion,3760.93930960199,0.2219473088065164,0.1347724318469131,4,2.160166486951184,13.496070961363976,71,12-13,3,0-4,4184,isConfid,isConfid,1
3044,CUST3045,18-21,0,131422-140705,facebook ads,Conversion,1159.8273831511206,0.2525972581329309,0.0964145655209291,17,4.392630265208552,8.126975339851354,20,12-13,7,0-4,3043,isConfid,isConfid,1
3602,CUST3603,18-21,1,131422-140705,google,Conversion,6938.484218667545,0.1534332591567629,0.1783022815733211,11,1.133594253580965,0.5172692224958755,62,12-13,9,5-9,4563,isConfid,isConfid,1
4223,CUST4224,18-21,0,131422-140705,google ads,Awareness,3976.688026965972,0.081402504146192,0.1531646704654176,29,7.804961645341056,1.48947757550409,75,12-13,0,0-4,4919,isConfid,isConfid,1
5491,CUST5492,18-21,0,131422-140705,bing,Retention,2381.364382981437,0.0335062933825092,0.0921185380478546,19,4.0735393124330335,4.348966257874914,89,12-13,5,0-4,2787,isConfid,isConfid,1
6536,CUST6537,18-21,1,131422-140705,google ads,Consideration,3223.667480559297,0.0913422534487633,0.1286707658410374,38,5.975269468443055,13.929667138220218,51,12-13,6,0-4,2777,isConfid,isConfid,1
1383,CUST1384,18-21,1,131422-140705,tiktok,Consideration,6521.507832405163,0.0171064106808849,0.1417488683546001,24,4.051189445027711,1.640211473436036,9,0-1,5,5-9,3752,isConfid,isConfid,1
2673,CUST2674,18-21,1,131422-140705,twitter,Awareness,9689.075929765238,0.0428950236995448,0.1730627943210934,47,6.051396098685548,9.39783543778758,21,0-1,0,5-9,390,isConfid,isConfid,1
2953,CUST2954,18-21,1,131422-140705,gmail,Retention,897.5650417834676,0.256277575923842,0.0578133305489718,30,4.544681313994656,13.818234909763556,44,0-1,3,5-9,800,isConfid,isConfid,1
5268,CUST5269,18-21,0,131422-140705,protonmail,Retention,1569.573548401142,0.2929108486059542,0.1354790870389913,3,4.764441480451386,10.762813037279145,18,0-1,4,5-9,2254,isConfid,isConfid,1
2907,CUST2908,18-21,0,131422-140705,news portal,Retention,2567.382915012237,0.1985910552558533,0.1246355618686968,16,4.300959798713853,12.604032738742688,57,10-11,1,0-4,3435,isConfid,isConfid,1
3791,CUST3792,18-21,1,131422-140705,bing,Awareness,6829.708086516636,0.0086682672093707,0.1700112464626306,13,6.367416517449116,7.298716649504411,82,10-11,1,0-4,4171,isConfid,isConfid,1
1533,CUST1534,18-21,0,131422-140705,news portal,Awareness,6463.400882685554,0.1737257212704983,0.1612849833018573,18,2.7045386230347663,13.206961137545411,70,10-11,3,0-4,352,isConfid,isConfid,1
343,CUST0344,18-21,1,131422-140705,zoho,Consideration,8035.029024173801,0.1672931289056844,0.0523246135599847,26,5.049861384676581,12.750654124613236,42,10-11,5,5-9,4101,isConfid,isConfid,1
193,CUST0194,18-21,0,131422-140705,tiktok,Conversion,7639.026642943158,0.1710589087839885,0.0245486362576032,36,3.8058210839817135,13.871338685283968,63,10-11,9,0-4,1552,isConfid,isConfid,1
278,CUST0279,18-21,0,131422-140705,whatsapp,Consideration,2597.2041980417616,0.012684812239799,0.1135168361652171,17,7.281969472542106,10.816797269017105,13,14-15,4,5-9,563,isConfid,isConfid,1
929,CUST0930,18-21,0,131422-140705,bing ads,Awareness,8160.457948946244,0.1063154108061194,0.1697836186162958,43,1.2580017748910148,1.5789292387144855,64,14-15,8,0-4,337,isConfid,isConfid,1
2221,CUST2222,18-21,1,131422-140705,facebook,Consideration,10010.72083386224,0.2475214618634984,0.089553813155926,19,6.26308071037812,11.42806510990009,82,14-15,1,5-9,431,isConfid,isConfid,1
2363,CUST2364,18-21,1,131422-140705,protonmail,Retention,6015.973209194552,0.0726763890986713,0.1029005213586936,13,6.998237074331295,13.763939176045584,43,14-15,0,0-4,3798,isConfid,isConfid,1
3603,CUST3604,18-21,1,131422-140705,tiktok,Awareness,6810.518599169296,0.1002018312901027,0.0777312330145531,4,9.521992190740324,4.95391816029582,25,14-15,3,5-9,2672,isConfid,isConfid,1
3064,CUST3065,18-21,0,131422-140705,twitter,Consideration,6036.171117471367,0.0408189178493472,0.1726579636387485,24,3.0291886433152246,0.8869246044053368,84,14-15,6,0-4,3308,isConfid,isConfid,1
3817,CUST3818,18-21,1,131422-140705,google,Conversion,5027.825634088282,0.2277239239442544,0.0639864215594243,13,5.854069034269576,9.094549238041546,17,14-15,6,5-9,3408,isConfid,isConfid,1
3363,CUST3364,18-21,1,140706-149989,yahoo,Awareness,4198.043769934424,0.0494196983598445,0.1749307361912043,16,7.445055706953617,6.474218413841262,10,4-5,1,0-4,2583,isConfid,isConfid,1
2410,CUST2411,18-21,0,140706-149989,tiktok,Awareness,2346.7264915651986,0.1578030000411446,0.1606499986333276,20,9.308325270451071,6.38284786695554,85,4-5,2,0-4,1347,isConfid,isConfid,1
6983,CUST6984,18-21,1,140706-149989,linkedin ads,Consideration,4145.102445174412,0.2848589200372426,0.0438830692441124,3,2.4333768083137635,7.430229296930073,61,4-5,0,5-9,782,isConfid,isConfid,0
4850,CUST4851,18-21,0,140706-149989,bing ads,Retention,890.9866340986296,0.1317722562656118,0.077389743124188,22,5.295890063655138,14.89379802731724,89,2-3,4,5-9,1169,isConfid,isConfid,1
1376,CUST1377,18-21,0,140706-149989,blog,Consideration,3035.145592012191,0.0888563119613435,0.1599134154081663,33,7.233199313472813,5.100891749713785,72,2-3,3,0-4,4367,isConfid,isConfid,0
7812,CUST7813,18-21,0,140706-149989,duckduckgo,Consideration,2068.3188221576106,0.2609529286320712,0.0467438791526517,43,4.008690624772395,7.811604548430702,45,8-9,5,5-9,565,isConfid,isConfid,0
3627,CUST3628,18-21,1,140706-149989,affiliate,Awareness,1923.4068589398007,0.0069740308414381,0.1372454487383195,38,2.740298753488019,3.53140338726435,12,8-9,9,0-4,577,isConfid,isConfid,0
3062,CUST3063,18-21,1,140706-149989,gmail,Retention,2440.2254192080904,0.1274049738898888,0.1422941078992895,42,4.062316494820381,12.673906212107402,83,8-9,2,5-9,321,isConfid,isConfid,1
6894,CUST6895,18-21,0,140706-149989,affiliate,Consideration,1437.2422975378583,0.1831204086822521,0.1149877918247311,31,8.78723260985816,4.642378955950048,91,6-7,9,0-4,3128,isConfid,isConfid,1
6073,CUST6074,18-21,1,140706-149989,linkedin ads,Conversion,9749.181920965728,0.1715383246639599,0.0774470930668084,19,1.3253884553382993,3.091376489521798,57,6-7,9,5-9,1211,isConfid,isConfid,1
6221,CUST6222,18-21,0,140706-149989,partner site,Consideration,2844.7965972079296,0.1005316831676374,0.0485309437374459,29,1.6808316312460896,0.7845326530755962,34,6-7,4,0-4,866,isConfid,isConfid,0
1726,CUST1727,18-21,0,140706-149989,outlook,Conversion,2894.798607860633,0.0859156144008284,0.1421550394665874,7,2.432039249637643,1.545094509698646,13,8-9,9,5-9,3852,isConfid,isConfid,1
7723,CUST7724,18-21,0,140706-149989,partner site,Awareness,7184.199301039694,0.0666020136890211,0.1050585364865604,7,2.7220846556680183,3.8563062867895126,52,12-13,4,5-9,1143,isConfid,isConfid,1
5800,CUST5801,18-21,0,140706-149989,facebook,Conversion,9232.72571627514,0.031118501053679,0.0373978088501598,38,3.764749264420564,13.67573441863307,56,12-13,4,0-4,1238,isConfid,isConfid,1
2019,CUST2020,18-21,1,140706-149989,facebook ads,Conversion,1081.785179976834,0.0931742771744519,0.1381779679927239,25,8.159068707880321,12.224165507666248,72,12-13,0,0-4,2177,isConfid,isConfid,1
7691,CUST7692,18-21,0,140706-149989,twitter ads,Conversion,9683.374942595578,0.0823743478499664,0.0743296714149861,32,8.952950838248166,13.258892179015668,77,0-1,9,5-9,1842,isConfid,isConfid,1
7139,CUST7140,18-21,0,140706-149989,affiliate,Awareness,6416.581974654068,0.1394433193513167,0.0436305556221446,18,6.692934378477268,4.008536220091076,67,0-1,7,5-9,4014,isConfid,isConfid,1
4493,CUST4494,18-21,0,140706-149989,duckduckgo,Conversion,2239.7393373418654,0.2519599859309894,0.0440047780121857,36,8.572324974852279,12.971833491761124,30,0-1,4,5-9,173,isConfid,isConfid,1
3673,CUST3674,18-21,0,140706-149989,bing ads,Retention,3908.211691209339,0.1007071777702279,0.0240939670619194,3,5.09190694296004,3.341083213601003,85,0-1,5,0-4,4604,isConfid,isConfid,0
2319,CUST2320,18-21,0,140706-149989,news portal,Retention,8540.530352627326,0.1700533635068062,0.1088235204243841,17,1.3143453153423592,6.416822184252575,46,0-1,2,0-4,96,isConfid,isConfid,0
1403,CUST1404,18-21,0,140706-149989,baidu,Awareness,9085.396216600388,0.0603601709995474,0.1669742169249747,36,7.915139360504348,12.776633683364638,53,0-1,9,0-4,1624,isConfid,isConfid,1
370,CUST0371,18-21,0,140706-149989,facebook ads,Conversion,3652.059833772734,0.2470856039394691,0.0757376590269829,8,9.05837548132289,6.0445585095895,66,0-1,2,5-9,2974,isConfid,isConfid,1
101,CUST0102,18-21,0,140706-149989,zoho,Consideration,3214.9155267299134,0.1142420098384622,0.0390881630462457,36,9.243018369146084,6.077781135158391,21,0-1,9,5-9,4525,isConfid,isConfid,1
6702,CUST6703,18-21,0,140706-149989,blog,Conversion,7578.802810098335,0.1735345148829068,0.05131606587223,38,5.33174752215975,3.069351104134608,51,10-11,1,5-9,2021,isConfid,isConfid,1
4263,CUST4264,18-21,1,140706-149989,outlook,Awareness,5242.763077122134,0.0899114810868061,0.0802298376454762,4,9.607802919817722,4.399712642515724,33,10-11,7,0-4,1900,isConfid,isConfid,1
1120,CUST1121,18-21,1,140706-149989,google ads,Conversion,807.8240178829,0.0936145464413729,0.1435160679940221,8,6.563876974032407,10.15356362657694,26,10-11,2,0-4,4062,isConfid,isConfid,1
7327,CUST7328,18-21,0,140706-149989,partner site,Conversion,1069.149675171912,0.0956073434052358,0.1959268979864214,9,8.702295077044063,7.806882000029166,72,16-17,1,5-9,4281,isConfid,isConfid,0
6516,CUST6517,18-21,0,140706-149989,outlook,Conversion,7081.72820003444,0.2723580286279098,0.0174872827935447,29,2.7545843780509545,2.406531418127185,31,16-17,7,0-4,834,isConfid,isConfid,1
4582,CUST4583,18-21,1,140706-149989,tiktok,Consideration,10035.408041219249,0.1514045186978592,0.0161712046475887,37,4.735661394382545,12.175309767497064,70,16-17,3,0-4,3167,isConfid,isConfid,1
3467,CUST3468,18-21,1,140706-149989,bing,Consideration,3170.639117756683,0.1685539177771023,0.1324815789982043,46,1.3437987459682996,13.95922981084142,53,16-17,0,5-9,1596,isConfid,isConfid,1
4973,CUST4974,18-21,0,140706-149989,online directory,Consideration,5808.227301013708,0.2933865154202978,0.0162032139583405,25,3.8292556787459247,8.032799314799693,88,18-19,7,5-9,1136,isConfid,isConfid,1
4148,CUST4149,18-21,0,140706-149989,bing,Awareness,4225.066957005372,0.2440668314209316,0.0664575760127455,19,1.8325679486712136,5.631988868444732,7,18-19,1,5-9,26,isConfid,isConfid,1
3404,CUST3405,18-21,0,140706-149989,affiliate,Retention,478.7857793685688,0.0649039706903616,0.0402265334999014,48,7.967033742371317,14.841675135135958,30,18-19,8,5-9,990,isConfid,isConfid,1
2753,CUST2754,18-21,1,140706-149989,online directory,Retention,6761.54165715062,0.0836738497921492,0.0785787691322473,32,4.776086708199672,2.845795844514513,76,18-19,9,0-4,1234,isConfid,isConfid,1
1160,CUST1161,18-21,0,140706-149989,facebook,Consideration,5152.22549961756,0.0464635933986834,0.0358986805934818,42,1.0894684513879564,13.73264201407693,97,18-19,9,5-9,355,isConfid,isConfid,1
72,CUST0073,18-21,1,20014-29297,protonmail,Consideration,6591.959747219714,0.136727923910116,0.175926430530691,44,5.407361110337223,5.903605127821544,8,4-5,5,0-4,2761,isConfid,isConfid,1
1353,CUST1354,18-21,1,20014-29297,zoho,Retention,7274.198917587663,0.1315106345330082,0.0159504868260507,27,2.2218959694287688,2.10501471193386,95,4-5,8,0-4,1139,isConfid,isConfid,1
2472,CUST2473,18-21,0,20014-29297,news portal,Retention,9655.774793506638,0.0281679346133748,0.0481485085870461,8,4.584887553493269,12.734652137320026,72,4-5,3,5-9,1132,isConfid,isConfid,1
2685,CUST2686,18-21,0,20014-29297,blog,Consideration,3638.3977854573295,0.0753302908669475,0.1919975399666219,22,8.732967203970908,1.234281816806028,3,4-5,2,0-4,512,isConfid,isConfid,0
4530,CUST4531,18-21,0,20014-29297,protonmail,Retention,4830.743085256892,0.0396479950973787,0.1723888463474191,3,2.3229890985179567,10.06258321867787,70,4-5,1,0-4,2818,isConfid,isConfid,0
5055,CUST5056,18-21,1,20014-29297,duckduckgo,Consideration,9751.651353566913,0.1688921161993983,0.102954760244907,24,7.464939696376693,13.571259512848192,50,4-5,0,5-9,4825,isConfid,isConfid,1
948,CUST0949,18-21,1,20014-29297,affiliate,Conversion,276.4212194822528,0.0740835551612777,0.0165432657220663,17,4.784507362145009,1.5989255645989238,44,4-5,6,0-4,1747,isConfid,isConfid,1
6598,CUST6599,18-21,1,20014-29297,linkedin,Retention,3823.095361747277,0.2073917571007307,0.1467213905401153,8,9.492437541839228,4.650961406238872,6,4-5,7,5-9,53,isConfid,isConfid,0
7918,CUST7919,18-21,0,20014-29297,linkedin,Consideration,9112.66206316387,0.1034945345542366,0.1925205753416853,7,9.577302961022792,2.3114721632543147,20,2-3,7,0-4,3179,isConfid,isConfid,1
7492,CUST7493,18-21,0,20014-29297,baidu,Consideration,5546.05927252729,0.084742965737598,0.1286803679671323,29,3.5123539461800903,5.282331482972992,12,2-3,5,5-9,2936,isConfid,isConfid,0
